item,suite,condition,sentence,targets,competitors,l_maze,critical_region,region_number,freqlog10,len
6028,NPL-ever-src,pos_pos,The senators that hated the actor have ever been appreciated,The|senators|that|hated|the|actor|have|ever|been|appreciated,x-x-x|senalist|yeah|taled|how|abbor|god|ider|ha|encruhiated,FALSE|TRUE|FALSE|TRUE|FALSE|TRUE|FALSE|TRUE|FALSE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|1.34242268082221|4.15691242570002|1.11394335230684|5.11650480266873|2.24797326636181|3.54045461367141|2.50105926221775|3.51375015008182|1.32221929473392,3|8|4|5|3|5|4|4|4|11
6029,NPL-ever-src,neg_neg,No consultants that impressed no minister have ever been ignored,No|consultants|that|impressed|no|minister|have|ever|been|ignored,x-x-x|connoilants|yeah|peninsula|hell|addition|jack|irer|dad|idmored,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|0.845098040014257|4.15691242570002|1.7481880270062|3.14550717140966|2.25767857486918|3.54045461367141|2.50105926221775|3.51375015008182|1.56820172406699,2|11|4|9|2|8|4|4|4|7
6029,NPL-ever-src,neg_pos,No consultants that impressed the minister have ever been ignored,No|consultants|that|impressed|the|minister|have|ever|been|ignored,x-x-x|connoilants|yeah|peninsula|seem|addition|jack|irer|dad|idmored,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|0.845098040014257|4.15691242570002|1.7481880270062|5.11650480266873|2.25767857486918|3.54045461367141|2.50105926221775|3.51375015008182|1.56820172406699,2|11|4|9|3|8|4|4|4|7
6029,NPL-ever-src,pos_neg,The consultants that impressed no minister have ever been ignored,The|consultants|that|impressed|no|minister|have|ever|been|ignored,x-x-x|connoilants|yeah|peninsula|hell|addition|jack|irer|dad|idmored,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|0.845098040014257|4.15691242570002|1.7481880270062|3.14550717140966|2.25767857486918|3.54045461367141|2.50105926221775|3.51375015008182|1.56820172406699,3|11|4|9|2|8|4|4|4|7
6029,NPL-ever-src,pos_pos,The consultants that impressed the minister have ever been ignored,The|consultants|that|impressed|the|minister|have|ever|been|ignored,x-x-x|connoilants|yeah|peninsula|seem|addition|jack|irer|dad|idmored,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|0.845098040014257|4.15691242570002|1.7481880270062|5.11650480266873|2.25767857486918|3.54045461367141|2.50105926221775|3.51375015008182|1.56820172406699,3|11|4|9|3|8|4|4|4|7
6030,NPL-ever-src,neg_neg,No guards that loved no taxi driver have ever gotten old,No|guards|that|loved|no|taxi|driver|have|ever|gotten|old,x-x-x|gulcts|quat|loffs|am|heal|decade|cent|icer|wetten|orn,FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|6|7|8|9|9,3.14550717140966|1.44715803134222|4.15691242570002|1.6232492903979|3.14550717140966|1.39794000867204|1.78532983501077|3.54045461367141|2.50105926221775|0.903089986991944|2.82542611776782,2|6|4|5|2|4|6|4|4|6|3
6030,NPL-ever-src,neg_pos,No guards that loved the taxi driver have ever gotten old,No|guards|that|loved|the|taxi|driver|have|ever|gotten|old,x-x-x|gulcts|quat|loffs|thus|heal|decade|cent|icer|wetten|orn,FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|6|7|8|9|9,3.14550717140966|1.44715803134222|4.15691242570002|1.6232492903979|5.11650480266873|1.39794000867204|1.78532983501077|3.54045461367141|2.50105926221775|0.903089986991944|2.82542611776782,2|6|4|5|3|4|6|4|4|6|3
6030,NPL-ever-src,pos_neg,The guards that loved no taxi driver have ever gotten old,The|guards|that|loved|no|taxi|driver|have|ever|gotten|old,x-x-x|gulcts|quat|loffs|am|heal|decade|cent|icer|wetten|orn,FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|6|7|8|9|9,5.11650480266873|1.44715803134222|4.15691242570002|1.6232492903979|3.14550717140966|1.39794000867204|1.78532983501077|3.54045461367141|2.50105926221775|0.903089986991944|2.82542611776782,3|6|4|5|2|4|6|4|4|6|3
6030,NPL-ever-src,pos_pos,The guards that loved the taxi driver have ever gotten old,The|guards|that|loved|the|taxi|driver|have|ever|gotten|old,x-x-x|gulcts|quat|loffs|thus|heal|decade|cent|icer|wetten|orn,FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|6|7|8|9|9,5.11650480266873|1.44715803134222|4.15691242570002|1.6232492903979|5.11650480266873|1.39794000867204|1.78532983501077|3.54045461367141|2.50105926221775|0.903089986991944|2.82542611776782,3|6|4|5|3|4|6|4|4|6|3
6031,NPL-ever-src,neg_neg,No clerks that liked no secretary have ever been popular,No|clerks|that|liked|no|secretary|have|ever|been|popular,x-x-x|clerns|yes|opens|glad|polmetary|hape|ixer|cent|sagular,FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|1|4.15691242570002|1.7160033436348|3.14550717140966|2.10037054511756|3.54045461367141|2.50105926221775|3.51375015008182|2.56229286445647,2|6|4|5|2|9|4|4|4|7
6031,NPL-ever-src,neg_pos,No clerks that liked the secretary have ever been popular,No|clerks|that|liked|the|secretary|have|ever|been|popular,x-x-x|clerns|yes|opens|us|polmetary|hape|ixer|cent|sagular,FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|1|4.15691242570002|1.7160033436348|5.11650480266873|2.10037054511756|3.54045461367141|2.50105926221775|3.51375015008182|2.56229286445647,2|6|4|5|3|9|4|4|4|7
6031,NPL-ever-src,pos_neg,The clerks that liked no secretary have ever been popular,The|clerks|that|liked|no|secretary|have|ever|been|popular,x-x-x|clerns|yes|opens|glad|polmetary|hape|ixer|cent|sagular,FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|1|4.15691242570002|1.7160033436348|3.14550717140966|2.10037054511756|3.54045461367141|2.50105926221775|3.51375015008182|2.56229286445647,3|6|4|5|2|9|4|4|4|7
6031,NPL-ever-src,pos_pos,The clerks that liked the secretary have ever been popular,The|clerks|that|liked|the|secretary|have|ever|been|popular,x-x-x|clerns|yes|opens|us|polmetary|hape|ixer|cent|sagular,FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|1|4.15691242570002|1.7160033436348|5.11650480266873|2.10037054511756|3.54045461367141|2.50105926221775|3.51375015008182|2.56229286445647,3|6|4|5|3|9|4|4|4|7
6032,NPL-ever-src,neg_neg,No architects that met no executive have ever been famous,No|architects|that|met|no|executive|have|ever|been|famous,x-x-x|arquitorne|jack|sir|i|ematutile|mave|ider|boun|fasees,FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|1.36172783601759|4.15691242570002|2.40483371661994|3.14550717140966|2.13033376849501|3.54045461367141|2.50105926221775|3.51375015008182|2.06818586174616,2|10|4|3|2|9|4|4|4|6
6032,NPL-ever-src,neg_pos,No architects that met the executive have ever been famous,No|architects|that|met|the|executive|have|ever|been|famous,x-x-x|arquitorne|jack|sir|them|ematutile|mave|ider|boun|fasees,FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|1.36172783601759|4.15691242570002|2.40483371661994|5.11650480266873|2.13033376849501|3.54045461367141|2.50105926221775|3.51375015008182|2.06818586174616,2|10|4|3|3|9|4|4|4|6
6032,NPL-ever-src,pos_neg,The architects that met no executive have ever been famous,The|architects|that|met|no|executive|have|ever|been|famous,x-x-x|arquitorne|jack|sir|i|ematutile|mave|ider|boun|fasees,FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|1.36172783601759|4.15691242570002|2.40483371661994|3.14550717140966|2.13033376849501|3.54045461367141|2.50105926221775|3.51375015008182|2.06818586174616,3|10|4|3|2|9|4|4|4|6
6032,NPL-ever-src,pos_pos,The architects that met the executive have ever been famous,The|architects|that|met|the|executive|have|ever|been|famous,x-x-x|arquitorne|jack|sir|them|ematutile|mave|ider|boun|fasees,FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|1.36172783601759|4.15691242570002|2.40483371661994|5.11650480266873|2.13033376849501|3.54045461367141|2.50105926221775|3.51375015008182|2.06818586174616,3|10|4|3|3|9|4|4|4|6
6033,NPL-ever-src,neg_neg,No athletes that hated no pilot have ever had children,No|athletes|that|hated|no|pilot|have|ever|had|children,x-x-x|arelerds|sir|drain|yeah|solar|hane|irer|han|politics,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|2.02118929906994|4.15691242570002|1.11394335230684|3.14550717140966|2.01703333929878|3.54045461367141|2.50105926221775|3.75648396444261|2.71264970162721,2|8|4|5|2|5|4|4|3|8
6033,NPL-ever-src,neg_pos,No athletes that hated the pilot have ever had children,No|athletes|that|hated|the|pilot|have|ever|had|children,x-x-x|arelerds|sir|drain|ago|solar|hane|irer|han|politics,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|2.02118929906994|4.15691242570002|1.11394335230684|5.11650480266873|2.01703333929878|3.54045461367141|2.50105926221775|3.75648396444261|2.71264970162721,2|8|4|5|3|5|4|4|3|8
6033,NPL-ever-src,pos_neg,The athletes that hated no pilot have ever had children,The|athletes|that|hated|no|pilot|have|ever|had|children,x-x-x|arelerds|sir|drain|yeah|solar|hane|irer|han|politics,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|2.02118929906994|4.15691242570002|1.11394335230684|3.14550717140966|2.01703333929878|3.54045461367141|2.50105926221775|3.75648396444261|2.71264970162721,3|8|4|5|2|5|4|4|3|8
6033,NPL-ever-src,pos_pos,The athletes that hated the pilot have ever had children,The|athletes|that|hated|the|pilot|have|ever|had|children,x-x-x|arelerds|sir|drain|ago|solar|hane|irer|han|politics,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|2.02118929906994|4.15691242570002|1.11394335230684|5.11650480266873|2.01703333929878|3.54045461367141|2.50105926221775|3.75648396444261|2.71264970162721,3|8|4|5|3|5|4|4|3|8
6034,NPL-ever-src,neg_neg,No journalists that contacted no doctor have ever been appreciated,No|journalists|that|contacted|no|doctor|have|ever|been|appreciated,x-x-x|jeenbalists|frat|condested|ago|pector|hame|icer|tree|countryside,FALSE|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|1.54406804435028|4.15691242570002|1.43136376415899|3.14550717140966|1.68124123737559|3.54045461367141|2.50105926221775|3.51375015008182|1.32221929473392,2|11|4|9|2|6|4|4|4|11
6034,NPL-ever-src,neg_pos,No journalists that contacted the doctor have ever been appreciated,No|journalists|that|contacted|the|doctor|have|ever|been|appreciated,x-x-x|jeenbalists|frat|condested|oh|pector|hame|icer|tree|countryside,FALSE|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|1.54406804435028|4.15691242570002|1.43136376415899|5.11650480266873|1.68124123737559|3.54045461367141|2.50105926221775|3.51375015008182|1.32221929473392,2|11|4|9|3|6|4|4|4|11
6034,NPL-ever-src,pos_neg,The journalists that contacted no doctor have ever been appreciated,The|journalists|that|contacted|no|doctor|have|ever|been|appreciated,x-x-x|jeenbalists|frat|condested|ago|pector|hame|icer|tree|countryside,FALSE|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|1.54406804435028|4.15691242570002|1.43136376415899|3.14550717140966|1.68124123737559|3.54045461367141|2.50105926221775|3.51375015008182|1.32221929473392,3|11|4|9|2|6|4|4|4|11
6034,NPL-ever-src,pos_pos,The journalists that contacted the doctor have ever been appreciated,The|journalists|that|contacted|the|doctor|have|ever|been|appreciated,x-x-x|jeenbalists|frat|condested|oh|pector|hame|icer|tree|countryside,FALSE|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|1.54406804435028|4.15691242570002|1.43136376415899|5.11650480266873|1.68124123737559|3.54045461367141|2.50105926221775|3.51375015008182|1.32221929473392,3|11|4|9|3|6|4|4|4|11
6035,NPL-ever-src,neg_neg,No ministers that loved no farmer have ever been ignored,No|ministers|that|loved|no|farmer|have|ever|been|ignored,x-x-x|siningers|thet|loffs|i|tablet|jack|ixer|van|console,FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|1.57978359661681|4.15691242570002|1.6232492903979|3.14550717140966|1.25527250510331|3.54045461367141|2.50105926221775|3.51375015008182|1.56820172406699,2|9|4|5|2|6|4|4|4|7
6035,NPL-ever-src,neg_pos,No ministers that loved the farmer have ever been ignored,No|ministers|that|loved|the|farmer|have|ever|been|ignored,x-x-x|siningers|thet|loffs|them|tablet|jack|ixer|van|console,FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|1.57978359661681|4.15691242570002|1.6232492903979|5.11650480266873|1.25527250510331|3.54045461367141|2.50105926221775|3.51375015008182|1.56820172406699,2|9|4|5|3|6|4|4|4|7
6035,NPL-ever-src,pos_neg,The ministers that loved no farmer have ever been ignored,The|ministers|that|loved|no|farmer|have|ever|been|ignored,x-x-x|siningers|thet|loffs|i|tablet|jack|ixer|van|console,FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|1.57978359661681|4.15691242570002|1.6232492903979|3.14550717140966|1.25527250510331|3.54045461367141|2.50105926221775|3.51375015008182|1.56820172406699,3|9|4|5|2|6|4|4|4|7
6035,NPL-ever-src,pos_pos,The ministers that loved the farmer have ever been ignored,The|ministers|that|loved|the|farmer|have|ever|been|ignored,x-x-x|siningers|thet|loffs|them|tablet|jack|ixer|van|console,FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|1.57978359661681|4.15691242570002|1.6232492903979|5.11650480266873|1.25527250510331|3.54045461367141|2.50105926221775|3.51375015008182|1.56820172406699,3|9|4|5|3|6|4|4|4|7
6036,NPL-ever-src,neg_neg,No taxi drivers that liked no manager have ever gotten old,No|taxi|drivers|that|liked|no|manager|have|ever|gotten|old,x-x-x|foxi|protein|cent|opens|thus|sunayer|habs|ider|wetten|orn,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|2|3|4|5|6|7|8|9|9,3.14550717140966|1.39794000867204|1.66275783168157|4.15691242570002|1.7160033436348|3.14550717140966|2.47856649559384|3.54045461367141|2.50105926221775|0.903089986991944|2.82542611776782,2|4|7|4|5|2|7|4|4|6|3
6036,NPL-ever-src,neg_pos,No taxi drivers that liked the manager have ever gotten old,No|taxi|drivers|that|liked|the|manager|have|ever|gotten|old,x-x-x|foxi|protein|cent|opens|yeah|sunayer|habs|ider|wetten|orn,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|2|3|4|5|6|7|8|9|9,3.14550717140966|1.39794000867204|1.66275783168157|4.15691242570002|1.7160033436348|5.11650480266873|2.47856649559384|3.54045461367141|2.50105926221775|0.903089986991944|2.82542611776782,2|4|7|4|5|3|7|4|4|6|3
6036,NPL-ever-src,pos_neg,The taxi drivers that liked no manager have ever gotten old,The|taxi|drivers|that|liked|no|manager|have|ever|gotten|old,x-x-x|foxi|protein|cent|opens|thus|sunayer|habs|ider|wetten|orn,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|2|3|4|5|6|7|8|9|9,5.11650480266873|1.39794000867204|1.66275783168157|4.15691242570002|1.7160033436348|3.14550717140966|2.47856649559384|3.54045461367141|2.50105926221775|0.903089986991944|2.82542611776782,3|4|7|4|5|2|7|4|4|6|3
6036,NPL-ever-src,pos_pos,The taxi drivers that liked the manager have ever gotten old,The|taxi|drivers|that|liked|the|manager|have|ever|gotten|old,x-x-x|foxi|protein|cent|opens|yeah|sunayer|habs|ider|wetten|orn,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|2|3|4|5|6|7|8|9|9,5.11650480266873|1.39794000867204|1.66275783168157|4.15691242570002|1.7160033436348|5.11650480266873|2.47856649559384|3.54045461367141|2.50105926221775|0.903089986991944|2.82542611776782,3|4|7|4|5|3|7|4|4|6|3
6037,NPL-ever-src,neg_neg,No secretaries that met no customer have ever been popular,No|secretaries|that|met|no|customer|have|ever|been|popular,x-x-x|polmetaries|anti|tet|oh|cettower|hawn|irer|yeah|follows,FALSE|TRUE|FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|0|4.15691242570002|2.40483371661994|3.14550717140966|1.25527250510331|3.54045461367141|2.50105926221775|3.51375015008182|2.56229286445647,2|11|4|3|2|8|4|4|4|7
6037,NPL-ever-src,neg_pos,No secretaries that met the customer have ever been popular,No|secretaries|that|met|the|customer|have|ever|been|popular,x-x-x|polmetaries|anti|tet|her|cettower|hawn|irer|yeah|follows,FALSE|TRUE|FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|0|4.15691242570002|2.40483371661994|5.11650480266873|1.25527250510331|3.54045461367141|2.50105926221775|3.51375015008182|2.56229286445647,2|11|4|3|3|8|4|4|4|7
6037,NPL-ever-src,pos_neg,The secretaries that met no customer have ever been popular,The|secretaries|that|met|no|customer|have|ever|been|popular,x-x-x|polmetaries|anti|tet|oh|cettower|hawn|irer|yeah|follows,FALSE|TRUE|FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|0|4.15691242570002|2.40483371661994|3.14550717140966|1.25527250510331|3.54045461367141|2.50105926221775|3.51375015008182|2.56229286445647,3|11|4|3|2|8|4|4|4|7
6037,NPL-ever-src,pos_pos,The secretaries that met the customer have ever been popular,The|secretaries|that|met|the|customer|have|ever|been|popular,x-x-x|polmetaries|anti|tet|her|cettower|hawn|irer|yeah|follows,FALSE|TRUE|FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|0|4.15691242570002|2.40483371661994|5.11650480266873|1.25527250510331|3.54045461367141|2.50105926221775|3.51375015008182|2.56229286445647,3|11|4|3|3|8|4|4|4|7
6038,NPL-ever-src,neg_neg,No executives that hated no officer have ever been famous,No|executives|that|hated|no|officer|have|ever|been|famous,x-x-x|emituticed|yeah|joins|i|uscicer|hars|icer|mark|window,FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|1.23044892137827|4.15691242570002|1.11394335230684|3.14550717140966|2.22530928172586|3.54045461367141|2.50105926221775|3.51375015008182|2.06818586174616,2|10|4|5|2|7|4|4|4|6
6038,NPL-ever-src,neg_pos,No executives that hated the officer have ever been famous,No|executives|that|hated|the|officer|have|ever|been|famous,x-x-x|emituticed|yeah|joins|sent|uscicer|hars|icer|mark|window,FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,3.14550717140966|1.23044892137827|4.15691242570002|1.11394335230684|5.11650480266873|2.22530928172586|3.54045461367141|2.50105926221775|3.51375015008182|2.06818586174616,2|10|4|5|3|7|4|4|4|6
6038,NPL-ever-src,pos_neg,The executives that hated no officer have ever been famous,The|executives|that|hated|no|officer|have|ever|been|famous,x-x-x|emituticed|yeah|joins|i|uscicer|hars|icer|mark|window,FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|1.23044892137827|4.15691242570002|1.11394335230684|3.14550717140966|2.22530928172586|3.54045461367141|2.50105926221775|3.51375015008182|2.06818586174616,3|10|4|5|2|7|4|4|4|6
6038,NPL-ever-src,pos_pos,The executives that hated the officer have ever been famous,The|executives|that|hated|the|officer|have|ever|been|famous,x-x-x|emituticed|yeah|joins|sent|uscicer|hars|icer|mark|window,FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE,1|2|3|4|5|6|7|8|9|9,5.11650480266873|1.23044892137827|4.15691242570002|1.11394335230684|5.11650480266873|2.22530928172586|3.54045461367141|2.50105926221775|3.51375015008182|2.06818586174616,3|10|4|5|3|7|4|4|4|6
7001,RNA-f-orc,match_plural,The authors that the senator liked hurt themselves,The|authors|that|the|senator|liked|hurt|themselves,x-x-x|aublars|jack|ha|ranatar|knock|huys|thedsenged,FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE,1|2|3|4|5|6|7|8,5.11650480266873|1.99122607569249|4.15691242570002|5.11650480266873|1.65321251377534|1.7160033436348|1.49136169383427|2.31806333496276,3|7|4|3|7|5|4|10
