"","condition","word_number","word","alternative","sentence","l_maze","critical_region","region_number","len","freqlog10","suite","item"
"6917","pos_pos",8,"any","edy","The dancer that loved the farmers has broken any bones","True","True",8,3,2.89597473235906,"NPL-any-src",4015
"6918","pos_pos",9,"bones","boked","The dancer that loved the farmers has broken any bones","True","False",9,5,1.73239375982297,"NPL-any-src",4015
"6919","neg_neg",0,"No","x-x-x","No minister that liked no managers has missed any services","False","False",1,2,3.14550717140966,"NPL-any-src",4016
"6920","neg_neg",1,"minister","sininder","No minister that liked no managers has missed any services","True","False",2,8,2.25767857486918,"NPL-any-src",4016
"6921","neg_neg",2,"that","thut","No minister that liked no managers has missed any services","True","False",3,4,4.15691242570002,"NPL-any-src",4016
"6922","neg_neg",3,"liked","loked","No minister that liked no managers has missed any services","True","False",4,5,1.7160033436348,"NPL-any-src",4016
"6923","neg_neg",4,"no","oh","No minister that liked no managers has missed any services","False","False",5,2,3.14550717140966,"NPL-any-src",4016
"6924","neg_neg",5,"managers","princess","No minister that liked no managers has missed any services","False","False",6,8,1.30102999566398,"NPL-any-src",4016
"6925","neg_neg",6,"has","har","No minister that liked no managers has missed any services","True","False",7,3,3.5219222448835,"NPL-any-src",4016
"6926","neg_neg",7,"missed","midged","No minister that liked no managers has missed any services","True","False",7,6,1.88081359228079,"NPL-any-src",4016
"6927","neg_neg",8,"any","edy","No minister that liked no managers has missed any services","True","True",8,3,2.89597473235906,"NPL-any-src",4016
"6928","neg_neg",9,"services","republic","No minister that liked no managers has missed any services","False","False",9,8,2.28103336724773,"NPL-any-src",4016
"6929","neg_pos",0,"No","x-x-x","No minister that liked the managers has missed any services","False","False",1,2,3.14550717140966,"NPL-any-src",4016
"6930","neg_pos",1,"minister","sininder","No minister that liked the managers has missed any services","True","False",2,8,2.25767857486918,"NPL-any-src",4016
"6931","neg_pos",2,"that","thut","No minister that liked the managers has missed any services","True","False",3,4,4.15691242570002,"NPL-any-src",4016
"6932","neg_pos",3,"liked","loked","No minister that liked the managers has missed any services","True","False",4,5,1.7160033436348,"NPL-any-src",4016
"6933","neg_pos",4,"the","i","No minister that liked the managers has missed any services","False","False",5,3,5.11650480266873,"NPL-any-src",4016
"6934","neg_pos",5,"managers","princess","No minister that liked the managers has missed any services","False","False",6,8,1.30102999566398,"NPL-any-src",4016
"6935","neg_pos",6,"has","har","No minister that liked the managers has missed any services","True","False",7,3,3.5219222448835,"NPL-any-src",4016
"6936","neg_pos",7,"missed","midged","No minister that liked the managers has missed any services","True","False",7,6,1.88081359228079,"NPL-any-src",4016
"6937","neg_pos",8,"any","edy","No minister that liked the managers has missed any services","True","True",8,3,2.89597473235906,"NPL-any-src",4016
"6938","neg_pos",9,"services","republic","No minister that liked the managers has missed any services","False","False",9,8,2.28103336724773,"NPL-any-src",4016
"6939","pos_neg",0,"The","x-x-x","The minister that liked no managers has missed any services","False","False",1,3,5.11650480266873,"NPL-any-src",4016
"6940","pos_neg",1,"minister","sininder","The minister that liked no managers has missed any services","True","False",2,8,2.25767857486918,"NPL-any-src",4016
"6941","pos_neg",2,"that","thut","The minister that liked no managers has missed any services","True","False",3,4,4.15691242570002,"NPL-any-src",4016
"6942","pos_neg",3,"liked","loked","The minister that liked no managers has missed any services","True","False",4,5,1.7160033436348,"NPL-any-src",4016
"6943","pos_neg",4,"no","oh","The minister that liked no managers has missed any services","False","False",5,2,3.14550717140966,"NPL-any-src",4016
"6944","pos_neg",5,"managers","princess","The minister that liked no managers has missed any services","False","False",6,8,1.30102999566398,"NPL-any-src",4016
"6945","pos_neg",6,"has","har","The minister that liked no managers has missed any services","True","False",7,3,3.5219222448835,"NPL-any-src",4016
"6946","pos_neg",7,"missed","midged","The minister that liked no managers has missed any services","True","False",7,6,1.88081359228079,"NPL-any-src",4016
"6947","pos_neg",8,"any","edy","The minister that liked no managers has missed any services","True","True",8,3,2.89597473235906,"NPL-any-src",4016
"6948","pos_neg",9,"services","republic","The minister that liked no managers has missed any services","False","False",9,8,2.28103336724773,"NPL-any-src",4016
"6949","pos_pos",0,"The","x-x-x","The minister that liked the managers has missed any services","False","False",1,3,5.11650480266873,"NPL-any-src",4016
"6950","pos_pos",1,"minister","sininder","The minister that liked the managers has missed any services","True","False",2,8,2.25767857486918,"NPL-any-src",4016
"6951","pos_pos",2,"that","thut","The minister that liked the managers has missed any services","True","False",3,4,4.15691242570002,"NPL-any-src",4016
"6952","pos_pos",3,"liked","loked","The minister that liked the managers has missed any services","True","False",4,5,1.7160033436348,"NPL-any-src",4016
"6953","pos_pos",4,"the","i","The minister that liked the managers has missed any services","False","False",5,3,5.11650480266873,"NPL-any-src",4016
"6954","pos_pos",5,"managers","princess","The minister that liked the managers has missed any services","False","False",6,8,1.30102999566398,"NPL-any-src",4016
"6955","pos_pos",6,"has","har","The minister that liked the managers has missed any services","True","False",7,3,3.5219222448835,"NPL-any-src",4016
"6956","pos_pos",7,"missed","midged","The minister that liked the managers has missed any services","True","False",7,6,1.88081359228079,"NPL-any-src",4016
"6957","pos_pos",8,"any","edy","The minister that liked the managers has missed any services","True","True",8,3,2.89597473235906,"NPL-any-src",4016
"6958","pos_pos",9,"services","republic","The minister that liked the managers has missed any services","False","False",9,8,2.28103336724773,"NPL-any-src",4016
"6959","neg_neg",0,"No","x-x-x","No taxi driver that praised no customers has crashed any car","False","False",1,2,3.14550717140966,"NPL-any-src",4017
"6960","neg_neg",1,"taxi","foxi","No taxi driver that praised no customers has crashed any car","True","False",2,4,1.39794000867204,"NPL-any-src",4017
"6961","neg_neg",2,"driver","castle","No taxi driver that praised no customers has crashed any car","False","False",2,6,1.78532983501077,"NPL-any-src",4017
"6962","neg_neg",3,"that","yeah","No taxi driver that praised no customers has crashed any car","False","False",3,4,4.15691242570002,"NPL-any-src",4017
"6963","neg_neg",4,"praised","laughed","No taxi driver that praised no customers has crashed any car","False","False",4,7,2.43136376415899,"NPL-any-src",4017
"6964","neg_neg",5,"no","i","No taxi driver that praised no customers has crashed any car","False","False",5,2,3.14550717140966,"NPL-any-src",4017
"6965","neg_neg",6,"customers","boyfriend","No taxi driver that praised no customers has crashed any car","False","False",6,9,1.30102999566398,"NPL-any-src",4017
"6966","neg_neg",7,"has","har","No taxi driver that praised no customers has crashed any car","True","False",7,3,3.5219222448835,"NPL-any-src",4017
"6967","neg_neg",8,"crashed","brashed","No taxi driver that praised no customers has crashed any car","True","False",7,7,1.32221929473392,"NPL-any-src",4017
"6968","neg_neg",9,"any","edy","No taxi driver that praised no customers has crashed any car","True","True",8,3,2.89597473235906,"NPL-any-src",4017
"6969","neg_neg",10,"car","dad","No taxi driver that praised no customers has crashed any car","False","False",9,3,2.19312459835446,"NPL-any-src",4017
"6970","neg_pos",0,"No","x-x-x","No taxi driver that praised the customers has crashed any car","False","False",1,2,3.14550717140966,"NPL-any-src",4017
"6971","neg_pos",1,"taxi","foxi","No taxi driver that praised the customers has crashed any car","True","False",2,4,1.39794000867204,"NPL-any-src",4017
"6972","neg_pos",2,"driver","castle","No taxi driver that praised the customers has crashed any car","False","False",2,6,1.78532983501077,"NPL-any-src",4017
"6973","neg_pos",3,"that","yeah","No taxi driver that praised the customers has crashed any car","False","False",3,4,4.15691242570002,"NPL-any-src",4017
"6974","neg_pos",4,"praised","laughed","No taxi driver that praised the customers has crashed any car","False","False",4,7,2.43136376415899,"NPL-any-src",4017
"6975","neg_pos",5,"the","else","No taxi driver that praised the customers has crashed any car","False","False",5,3,5.11650480266873,"NPL-any-src",4017
"6976","neg_pos",6,"customers","boyfriend","No taxi driver that praised the customers has crashed any car","False","False",6,9,1.30102999566398,"NPL-any-src",4017
"6977","neg_pos",7,"has","har","No taxi driver that praised the customers has crashed any car","True","False",7,3,3.5219222448835,"NPL-any-src",4017
"6978","neg_pos",8,"crashed","brashed","No taxi driver that praised the customers has crashed any car","True","False",7,7,1.32221929473392,"NPL-any-src",4017
"6979","neg_pos",9,"any","edy","No taxi driver that praised the customers has crashed any car","True","True",8,3,2.89597473235906,"NPL-any-src",4017
"6980","neg_pos",10,"car","dad","No taxi driver that praised the customers has crashed any car","False","False",9,3,2.19312459835446,"NPL-any-src",4017
"6981","pos_neg",0,"The","x-x-x","The taxi driver that praised no customers has crashed any car","False","False",1,3,5.11650480266873,"NPL-any-src",4017
"6982","pos_neg",1,"taxi","foxi","The taxi driver that praised no customers has crashed any car","True","False",2,4,1.39794000867204,"NPL-any-src",4017
"6983","pos_neg",2,"driver","castle","The taxi driver that praised no customers has crashed any car","False","False",2,6,1.78532983501077,"NPL-any-src",4017
"6984","pos_neg",3,"that","yeah","The taxi driver that praised no customers has crashed any car","False","False",3,4,4.15691242570002,"NPL-any-src",4017
"6985","pos_neg",4,"praised","laughed","The taxi driver that praised no customers has crashed any car","False","False",4,7,2.43136376415899,"NPL-any-src",4017
"6986","pos_neg",5,"no","i","The taxi driver that praised no customers has crashed any car","False","False",5,2,3.14550717140966,"NPL-any-src",4017
"6987","pos_neg",6,"customers","boyfriend","The taxi driver that praised no customers has crashed any car","False","False",6,9,1.30102999566398,"NPL-any-src",4017
"6988","pos_neg",7,"has","har","The taxi driver that praised no customers has crashed any car","True","False",7,3,3.5219222448835,"NPL-any-src",4017
"6989","pos_neg",8,"crashed","brashed","The taxi driver that praised no customers has crashed any car","True","False",7,7,1.32221929473392,"NPL-any-src",4017
"6990","pos_neg",9,"any","edy","The taxi driver that praised no customers has crashed any car","True","True",8,3,2.89597473235906,"NPL-any-src",4017
"6991","pos_neg",10,"car","dad","The taxi driver that praised no customers has crashed any car","False","False",9,3,2.19312459835446,"NPL-any-src",4017
"6992","pos_pos",0,"The","x-x-x","The taxi driver that praised the customers has crashed any car","False","False",1,3,5.11650480266873,"NPL-any-src",4017
"6993","pos_pos",1,"taxi","foxi","The taxi driver that praised the customers has crashed any car","True","False",2,4,1.39794000867204,"NPL-any-src",4017
"6994","pos_pos",2,"driver","castle","The taxi driver that praised the customers has crashed any car","False","False",2,6,1.78532983501077,"NPL-any-src",4017
"6995","pos_pos",3,"that","yeah","The taxi driver that praised the customers has crashed any car","False","False",3,4,4.15691242570002,"NPL-any-src",4017
"6996","pos_pos",4,"praised","laughed","The taxi driver that praised the customers has crashed any car","False","False",4,7,2.43136376415899,"NPL-any-src",4017
"6997","pos_pos",5,"the","else","The taxi driver that praised the customers has crashed any car","False","False",5,3,5.11650480266873,"NPL-any-src",4017
"6998","pos_pos",6,"customers","boyfriend","The taxi driver that praised the customers has crashed any car","False","False",6,9,1.30102999566398,"NPL-any-src",4017
"6999","pos_pos",7,"has","har","The taxi driver that praised the customers has crashed any car","True","False",7,3,3.5219222448835,"NPL-any-src",4017
"7000","pos_pos",8,"crashed","brashed","The taxi driver that praised the customers has crashed any car","True","False",7,7,1.32221929473392,"NPL-any-src",4017
"7001","pos_pos",9,"any","edy","The taxi driver that praised the customers has crashed any car","True","True",8,3,2.89597473235906,"NPL-any-src",4017
"7002","pos_pos",10,"car","dad","The taxi driver that praised the customers has crashed any car","False","False",9,3,2.19312459835446,"NPL-any-src",4017
"7003","neg_neg",0,"No","x-x-x","No assistant that hated no officers has missed any phone calls","False","False",1,2,3.14550717140966,"NPL-any-src",4018
